,Assists,AssistsPercentage,BlockedShots,BlocksPercentage,DefensiveRebounds,DefensiveReboundsPercentage,DoubleDoubles,EffectiveFieldGoalsPercentage,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FantasyPointsFantasyDraft,FantasyPointsYahoo,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowsPercentage,Games,GlobalTeamID,IsClosed,Minutes,Name,OffensiveRebounds,OffensiveReboundsPercentage,PersonalFouls,PlayerEfficiencyRating,PlayerID,PlusMinus,Points,Position,Rebounds,Season,SeasonType,Seconds,Started,StatID,Steals,StealsPercentage,Team,TeamID,ThreePointersAttempted,ThreePointersMade,ThreePointersPercentage,TotalReboundsPercentage,TripleDoubles,TrueShootingAttempts,TrueShootingPercentage,TurnOversPercentage,Turnovers,TwoPointersAttempted,TwoPointersMade,TwoPointersPercentage,Updated,UsageRatePercentage
403,7.9,6.8,0.0,0.0,44.0,31.6,1.1,35.8,112.6,126.8,117.1,126.8,117.1,49.6,15.8,35.8,7.9,6.8,96.6,18,20000030,False,163,Caleb Swanigan,14.7,10.2,24.8,5.0,20001854,-67.6,39.4,PF,58.6,2019,1,2,0,577241,4.5,1.4,SAC,30,5.6,1.1,22.5,20.7,0.0,53.1,41.9,28.6,18.0,44.0,14.7,37.5,2019-03-05T18:19:44,20.3
404,5.6,7.9,0.0,0.0,12.4,15.0,0.0,66.3,55.1,60.6,57.4,60.6,57.4,19.2,9.0,53.1,3.4,1.1,37.5,24,20000020,False,100,Tyler Lydon,6.8,8.1,11.3,10.5,20001855,-12.4,23.7,PF,19.2,2019,1,59,0,576561,2.3,1.2,DEN,20,11.3,4.5,45.1,11.6,0.0,20.6,64.0,20.2,4.5,7.9,4.5,64.4,2019-03-05T18:19:44,11.9
405,208.5,22.6,33.8,2.2,176.9,15.1,0.0,60.4,1213.7,1284.8,1308.3,1284.8,1308.3,437.3,214.1,55.2,103.7,80.0,87.0,50,20000024,False,1439,Derrick White,28.2,2.4,116.1,18.8,20001856,117.2,547.7,PG,205.1,2019,1,58,38,576562,60.9,2.3,SA,24,116.1,39.4,38.3,8.8,0.0,482.9,63.9,16.4,82.3,321.2,174.7,61.3,2019-03-05T18:19:44,19.5
406,0.0,0.0,0.0,0.0,1.1,14.0,0.0,0.0,2.9,3.7,2.9,3.7,2.9,3.4,0.0,0.0,0.0,0.0,0.0,1,20000017,False,9,Tony Bradley,2.3,28.7,1.1,-12.5,20001857,-11.3,0.0,C,3.4,2019,1,40,0,576563,0.0,0.0,UTA,17,0.0,0.0,0.0,21.3,0.0,3.4,0.0,28.2,1.1,3.4,0.0,0.0,2019-03-05T18:19:44,22.5
407,165.7,12.5,24.8,1.0,317.8,16.3,3.4,59.3,1975.7,2128.3,2040.0,2128.3,2040.0,1041.3,484.6,52.4,235.5,179.2,85.8,60,20000027,False,2225,Kyle Kuzma,63.1,3.4,160.0,20.1,20001858,-32.7,1273.5,PF,380.9,2019,1,43,58,577242,39.4,0.9,LAL,27,401.2,125.1,35.2,10.0,0.0,1145.0,62.7,11.6,131.9,640.1,359.5,63.3,2019-03-05T18:19:44,26.9
408,2.3,14.3,0.0,0.0,1.1,6.0,0.0,56.4,10.6,11.8,10.6,11.8,10.6,4.5,2.3,56.4,0.0,0.0,0.0,7,20000013,False,22,Davon Reed,1.1,6.3,1.1,10.9,20001859,18.0,5.6,SG,2.3,2019,1,27,0,576564,0.0,0.0,IND,13,1.1,1.1,112.7,6.2,0.0,4.5,70.4,22.5,1.1,3.4,1.1,37.5,2019-03-05T18:19:44,12.1
409,92.4,31.4,4.5,1.0,38.3,10.1,0.0,50.8,387.2,412.5,409.8,412.5,409.8,160.0,66.5,46.8,59.7,40.6,76.5,34,20000030,False,445,Frank Mason III,4.5,1.1,32.7,17.5,20001860,-136.4,186.0,PG,42.8,2019,1,31,0,576565,18.0,2.1,SAC,30,56.4,12.4,24.8,5.5,0.0,186.3,56.1,17.3,33.8,103.7,54.1,58.8,2019-03-05T18:19:44,23.0
410,19.2,10.6,1.1,0.4,40.6,16.5,0.0,67.1,202.1,218.4,206.6,218.4,206.6,94.7,49.6,59.1,13.5,11.3,93.9,26,20000002,False,303,Dwayne Bacon,3.4,1.3,31.6,15.2,20001861,13.5,125.1,SF,44.0,2019,1,7,0,576566,3.4,0.6,CHA,2,28.2,14.7,58.6,8.8,0.0,100.6,69.9,13.3,13.5,66.5,34.9,59.2,2019-03-05T18:19:44,18.3
411,21.4,11.5,1.1,0.4,45.1,17.8,0.0,50.4,230.9,248.5,241.1,248.5,241.1,116.1,44.0,42.7,33.8,20.3,67.6,32,20000021,False,326,Tyler Dorsey,13.5,5.2,28.2,12.3,20001862,22.5,122.8,SG,58.6,2019,1,45,0,576567,9.0,1.6,MEM,21,53.0,14.7,31.2,11.4,0.0,131.0,53.0,11.3,14.7,63.1,29.3,52.3,2019-03-05T18:19:44,22.8
412,94.7,10.4,7.9,0.5,182.6,14.3,1.1,57.5,1094.8,1178.8,1155.6,1178.8,1155.6,543.2,228.8,47.4,84.5,60.9,81.1,55,20000006,False,1563,Damyean Dotson,33.8,2.4,111.6,15.1,20001863,-215.3,616.5,SG,216.4,2019,1,36,22,576568,53.0,1.8,NY,6,257.0,98.0,43.1,8.1,0.0,580.4,59.8,8.1,45.1,286.3,130.7,51.5,2019-03-05T18:19:44,19.2
413,67.6,11.4,5.6,0.6,124.0,15.6,0.0,61.9,584.7,632.8,611.7,632.8,611.7,240.1,109.3,51.3,28.2,20.3,81.1,48,20000015,False,866,Sterling Brown,27.0,3.8,73.3,14.0,20001864,-47.3,284.0,SG,151.0,2019,1,10,0,576569,21.4,1.3,MIL,15,125.1,45.1,40.6,10.1,0.0,252.4,63.3,14.1,36.1,115.0,64.2,63.0,2019-03-05T18:19:44,15.8
414,50.7,35.3,1.1,0.4,27.0,13.1,0.0,60.7,237.0,249.3,247.2,249.3,247.2,85.7,41.7,54.9,29.3,21.4,82.4,10,20000006,False,253,Kadeem Allen,5.6,2.5,29.3,21.8,20001866,4.5,113.8,SG,32.7,2019,1,9,1,645661,9.0,1.9,NY,6,18.0,9.0,56.4,7.6,0.0,98.5,65.0,12.6,12.4,67.6,32.7,54.4,2019-03-05T18:19:44,21.0
415,20.3,6.0,4.5,0.9,55.2,13.0,0.0,58.7,293.5,317.0,307.0,317.0,307.0,136.4,58.6,48.5,27.0,18.0,75.2,42,20000009,False,510,Semi Ojeleye,20.3,4.8,37.2,12.1,20001867,95.8,160.0,PF,75.5,2019,1,45,2,575714,9.0,1.0,BOS,9,80.0,24.8,34.9,8.9,0.0,148.3,60.9,10.1,14.7,56.4,33.8,67.6,2019-03-05T18:19:44,15.6
416,1.1,21.1,1.1,16.4,2.3,39.9,0.0,0.0,6.9,7.6,8.0,7.6,8.0,3.4,0.0,0.0,0.0,0.0,0.0,3,20000013,False,6,Ike Anigbogu,1.1,21.0,0.0,-5.3,20001868,-2.3,0.0,C,3.4,2019,1,10,0,576570,0.0,0.0,IND,13,0.0,0.0,0.0,30.7,0.0,3.4,0.0,28.2,1.1,3.4,0.0,0.0,2019-03-05T18:19:44,32.2
417,16.9,8.3,4.5,1.4,37.2,14.8,0.0,41.9,145.3,158.6,163.3,158.6,163.3,48.5,16.9,39.3,25.9,18.0,78.4,48,20000028,False,289,Sindarius Thornwell,4.5,1.9,40.6,5.6,20001869,-39.4,54.1,SG,41.7,2019,1,42,1,576571,13.5,2.5,LAC,28,14.7,2.3,17.4,8.6,0.0,59.9,51.1,28.5,20.3,33.8,14.7,48.8,2019-03-05T18:19:44,13.2
418,266.0,24.6,3.4,0.2,156.7,11.1,1.1,62.2,1445.9,1519.5,1513.6,1519.5,1513.6,621.0,302.0,54.8,63.1,49.6,88.6,63,20000020,False,1726,Monte Morris,29.3,2.1,87.9,20.9,20001871,190.5,733.7,PG,186.0,2019,1,18,5,576572,64.2,2.1,DEN,20,192.7,80.0,46.8,6.6,0.0,648.7,63.8,7.3,45.1,428.3,222.0,58.4,2019-03-05T18:19:44,19.3
419,32.7,13.9,9.0,2.1,87.9,25.2,3.4,70.2,426.8,451.6,444.8,451.6,444.8,137.5,84.5,69.3,45.1,30.4,76.1,34,20000021,False,451,Ivan Rabb,48.5,13.4,55.2,23.4,20001872,-15.8,201.7,PF,136.4,2019,1,25,8,576573,9.0,1.1,MEM,21,7.9,2.3,32.2,19.2,0.0,157.3,72.4,14.7,23.7,129.6,82.3,71.6,2019-03-05T18:19:44,20.5
420,18.0,8.7,4.5,1.3,24.8,8.6,0.0,51.7,231.3,252.2,247.0,252.2,247.0,137.5,55.2,45.3,33.8,24.8,82.6,18,20000021,False,370,Dillon Brooks,10.1,3.4,56.4,10.4,20001873,-18.0,152.1,SF,34.9,2019,1,60,0,576574,11.3,1.7,MEM,21,45.1,16.9,42.3,6.0,0.0,152.4,56.4,13.9,21.4,92.4,38.3,46.8,2019-03-05T18:19:44,23.9
421,15.8,10.1,13.5,5.3,29.3,15.5,0.0,57.7,175.1,186.2,196.5,186.2,196.5,46.2,22.5,55.0,15.8,12.4,88.6,27,20000022,False,247,Isaiah Hartenstein,23.7,11.7,63.1,11.9,20001874,42.8,59.7,PF,53.0,2019,1,6,0,576575,7.9,1.8,HOU,22,6.8,2.3,37.5,13.5,0.0,53.1,63.6,24.3,14.7,39.4,20.3,57.9,2019-03-05T18:19:44,13.4
422,7.9,6.1,5.6,3.0,13.5,8.8,0.0,41.4,106.3,114.1,122.1,114.1,122.1,55.2,18.0,36.9,13.5,5.6,47.0,17,20000013,False,187,Edmond Sumner,7.9,5.4,23.7,6.5,20001875,-40.6,46.2,PG,21.4,2019,1,60,2,576576,10.1,3.0,IND,13,22.5,4.5,22.5,7.2,0.0,61.2,42.4,14.5,9.0,32.7,13.5,46.7,2019-03-05T18:19:44,18.5
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000009,False,0,Jabari Bird,0.0,0.0,0.0,0.0,20001879,0.0,0.0,SG,0.0,2019,1,0,0,575715,0.0,0.0,BOS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
424,14.7,4.8,9.0,1.8,81.1,21.4,1.1,54.8,304.4,323.4,321.3,323.4,321.3,120.6,53.0,49.5,14.7,11.3,86.7,27,20000012,False,494,Jaron Blossomgame,29.3,7.1,22.5,12.6,20001881,-48.5,128.5,SF,110.4,2019,1,10,4,610836,7.9,0.9,CLE,12,44.0,11.3,28.9,14.0,0.0,127.0,57.1,10.0,12.4,76.6,41.7,61.3,2019-03-05T18:19:44,14.0
425,0.0,0.0,0.0,0.0,2.3,23.8,0.0,75.2,13.3,14.1,13.3,14.1,13.3,6.8,3.4,56.4,0.0,0.0,0.0,4,20000009,False,11,P.J. Dozier,2.3,23.7,1.1,31.4,20001885,13.5,7.9,PG,4.5,2019,1,9,0,575716,0.0,0.0,BOS,9,2.3,1.1,56.4,23.7,0.0,6.8,65.7,0.0,0.0,4.5,2.3,56.4,2019-03-05T18:19:44,28.9
426,0.0,0.0,20.3,16.7,20.3,21.6,0.0,60.6,161.2,169.6,184.8,169.6,184.8,58.6,25.9,49.8,14.7,12.4,95.3,19,20000010,False,112,Chris Boucher,13.5,14.7,20.3,33.9,20001886,-23.7,75.5,PF,33.8,2019,1,24,0,576577,3.4,1.6,TOR,10,30.4,11.3,41.7,18.2,0.0,65.1,65.7,3.8,2.3,28.2,14.7,58.6,2019-03-05T18:19:44,28.8
427,40.6,11.7,23.7,3.8,73.3,15.2,0.0,56.9,496.3,539.8,544.8,539.8,544.8,216.4,81.1,42.3,36.1,30.4,95.1,33,20000006,False,589,Luke Kornet,19.2,3.7,34.9,18.4,20001889,-49.6,249.1,PF,92.4,2019,1,24,13,576578,24.8,2.3,NY,6,147.6,56.4,43.1,9.2,0.0,232.3,60.4,9.5,21.4,68.7,24.8,40.7,2019-03-05T18:19:44,20.6
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20000012,False,1,Kobi Simmons,0.0,0.0,0.0,0.0,20001890,3.4,0.0,PG,0.0,2019,1,54,0,650614,0.0,0.0,CLE,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
429,9.0,10.9,2.3,1.3,28.2,21.5,0.0,55.4,160.0,170.2,166.8,170.2,166.8,71.0,34.9,55.4,38.3,24.8,72.9,17,20000028,False,151,Johnathan Motley,16.9,13.8,24.8,21.8,20001898,-44.0,94.7,PF,45.1,2019,1,15,0,576579,4.5,1.6,LAC,28,3.4,0.0,0.0,17.8,0.0,87.9,60.6,17.2,15.8,67.6,34.9,58.3,2019-03-05T18:19:44,32.8
430,64.2,12.5,36.1,4.4,134.1,19.5,1.1,70.0,792.4,834.0,848.7,834.0,848.7,246.8,139.7,63.8,72.1,54.1,84.5,50,20000009,False,830,Daniel Theis,77.8,11.2,144.3,23.0,20001901,153.3,360.6,PF,211.9,2019,1,54,2,575717,20.3,1.3,BOS,9,63.1,27.0,48.3,15.3,0.0,278.5,73.0,11.5,31.6,183.7,112.7,69.1,2019-03-05T18:19:44,18.2
431,36.1,32.9,1.1,0.6,14.7,10.0,0.0,62.0,115.2,133.5,119.7,133.5,119.7,45.1,19.2,47.9,7.9,4.5,64.4,15,20000028,False,169,Milos Teodosic,3.4,2.5,30.4,9.2,20001902,29.3,54.1,PG,18.0,2019,1,0,0,576580,3.4,1.1,LAC,28,30.4,11.3,41.7,6.4,0.0,48.6,62.9,36.9,23.7,14.7,7.9,60.6,2019-03-05T18:19:44,20.5
432,25.9,4.5,12.4,1.4,129.6,18.1,1.1,61.4,581.9,623.5,607.8,623.5,607.8,235.5,112.7,53.9,34.9,18.0,58.2,53,20000026,False,828,Alfonzo McKinnie,72.1,10.9,111.6,14.3,20001907,25.9,276.1,SF,201.7,2019,1,52,3,575718,13.5,0.9,GS,26,96.9,32.7,38.0,14.7,0.0,250.9,62.1,11.0,27.0,138.6,80.0,65.0,2019-03-05T18:19:44,16.1
433,57.5,7.5,74.4,5.6,179.2,16.8,0.0,61.4,973.4,1043.0,1080.5,1043.0,1080.5,334.7,149.9,50.5,60.9,48.5,89.7,57,20000025,False,1275,Maximilian Kleber,75.5,7.2,127.4,16.4,20001909,59.7,414.7,PF,254.7,2019,1,9,16,576581,32.7,1.4,DAL,25,195.0,66.5,38.4,12.1,0.0,361.5,64.6,13.0,47.3,139.7,83.4,67.3,2019-03-05T18:19:44,15.5
434,2.3,11.4,1.1,3.0,5.6,19.6,0.0,69.3,43.3,43.7,47.8,43.7,47.8,14.7,9.0,69.3,6.8,3.4,56.4,4,20000001,False,36,Devin Robinson,2.3,7.5,2.3,33.7,20001910,5.6,21.4,SF,7.9,2019,1,6,0,577243,3.4,5.0,WAS,1,0.0,0.0,0.0,13.5,0.0,17.6,69.1,0.0,0.0,14.7,9.0,69.3,2019-03-05T18:19:44,23.4
435,28.2,7.6,9.0,1.3,71.0,12.6,0.0,54.9,523.3,561.5,543.6,561.5,543.6,342.6,147.6,48.6,64.2,44.0,77.1,44,20000011,False,693,Antonio Blakeney,6.8,1.2,31.6,15.8,20001911,-146.5,377.5,SG,77.8,2019,1,59,0,577244,11.3,0.9,CHI,11,83.4,38.3,51.7,6.9,0.0,370.9,57.4,8.5,30.4,259.2,109.3,47.6,2019-03-05T18:19:44,28.8
436,57.5,6.2,40.6,3.0,152.1,13.8,1.1,56.9,842.2,901.3,918.8,901.3,918.8,323.4,139.7,48.7,57.5,37.2,72.9,57,20000020,False,1355,Torrey Craig,83.4,7.5,151.0,12.2,20001912,49.6,364.0,SG,235.5,2019,1,4,37,576582,36.1,1.5,DEN,20,162.3,47.3,32.9,10.6,0.0,348.7,58.8,12.6,44.0,161.2,92.4,64.6,2019-03-05T18:19:44,13.9
437,99.2,11.4,23.7,1.6,220.9,19.6,1.1,64.8,882.7,954.6,953.7,954.6,953.7,286.3,137.5,54.1,40.6,30.4,84.5,63,20000017,False,1356,Royce O'Neale,22.5,2.0,137.5,12.8,20001913,42.8,360.6,SF,243.4,2019,1,31,10,576583,47.3,1.9,UTA,17,136.4,55.2,45.6,10.9,0.0,304.1,66.8,18.8,60.9,149.9,82.3,61.9,2019-03-05T18:19:44,13.0
438,0.0,0.0,0.0,0.0,3.4,19.5,0.0,37.5,11.0,11.8,11.0,11.8,11.0,6.8,2.3,37.5,2.3,2.3,112.7,8,20000017,False,20,Tyler Cavanaugh,1.1,6.6,0.0,8.4,20001923,-23.7,6.8,PF,4.5,2019,1,37,0,576584,0.0,0.0,UTA,17,3.4,0.0,0.0,13.2,0.0,7.8,48.3,14.3,1.1,3.4,2.3,75.2,2019-03-05T18:19:44,20.5
439,1.1,39.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2.8,2.8,2.8,0.0,0.0,0.0,2.3,1.1,56.4,1,20000006,False,3,Isaiah Hicks,0.0,0.0,0.0,19.5,20001926,4.5,1.1,PF,0.0,2019,1,37,0,576585,0.0,0.0,NY,6,0.0,0.0,0.0,0.0,0.0,1.0,56.4,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,11.9
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000024,False,0,Ben Moore,0.0,0.0,0.0,0.0,20001930,0.0,0.0,PF,0.0,2019,1,0,0,576586,0.0,0.0,SA,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
441,3.4,59.4,0.0,0.0,2.3,26.5,0.0,56.4,15.7,16.3,16.8,16.3,16.8,4.5,2.3,56.4,0.0,0.0,0.0,2,20000005,False,10,Troy Caupain,0.0,0.0,0.0,40.4,20001934,12.4,5.6,PG,2.3,2019,1,19,0,576587,1.1,6.0,ORL,5,2.3,1.1,56.4,13.1,0.0,4.5,70.4,0.0,0.0,2.3,1.1,56.4,2019-03-05T18:19:44,21.4
442,0.0,0.0,0.0,0.0,5.6,31.2,0.0,28.2,18.5,18.9,19.6,18.9,19.6,4.5,1.1,28.2,4.5,4.5,112.7,5,20000005,False,21,Amile Jefferson,2.3,12.2,3.4,17.8,20001941,9.0,6.8,PF,7.9,2019,1,45,0,576588,1.1,2.8,ORL,5,0.0,0.0,0.0,21.6,0.0,6.5,56.4,0.0,0.0,4.5,1.1,28.2,2019-03-05T18:19:44,14.5
443,93.5,24.0,2.3,0.3,76.6,15.7,0.0,49.0,377.7,404.3,391.2,404.3,391.2,147.6,58.6,44.7,29.3,16.9,65.0,38,20000005,False,600,Isaiah Briscoe,5.6,1.1,71.0,9.2,20001945,19.2,145.4,PG,82.3,2019,1,15,0,576589,11.3,1.0,ORL,5,34.9,11.3,36.4,8.3,0.0,160.5,51.1,19.6,33.8,112.7,47.3,47.3,2019-03-05T18:19:44,16.0
444,4.5,14.9,0.0,0.0,2.3,6.2,0.0,28.2,11.7,14.1,11.7,14.1,11.7,9.0,2.3,28.2,0.0,0.0,0.0,10,20000017,False,43,Nazareth Mitrou-Long,0.0,0.0,5.6,-2.6,20001946,-33.8,5.6,SG,2.3,2019,1,5,0,576590,0.0,0.0,UTA,17,6.8,1.1,18.8,3.1,0.0,9.0,35.2,30.7,3.4,2.3,1.1,56.4,2019-03-05T18:19:44,13.6
445,0.0,0.0,0.0,0.0,1.1,15.1,0.0,75.2,5.9,5.9,5.9,5.9,5.9,3.4,2.3,75.2,1.1,0.0,0.0,1,20000008,False,7,Tahjere McCall,0.0,0.0,2.3,13.1,20001964,16.9,4.5,SG,1.1,2019,1,65,0,664950,0.0,0.0,BKN,8,1.1,0.0,0.0,7.5,0.0,3.9,64.4,0.0,0.0,2.3,2.3,112.7,2019-03-05T18:19:44,20.7
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000009,False,0,Walter Lemon Jr.,0.0,0.0,0.0,0.0,20001976,0.0,0.0,PG,0.0,2019,1,0,0,575719,0.0,0.0,BOS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
447,4.5,20.9,0.0,0.0,5.6,19.2,0.0,45.1,28.2,29.6,30.4,29.6,30.4,11.3,4.5,45.1,2.3,1.1,56.4,4,20000015,False,31,Jaylen Morris,0.0,0.0,1.1,17.2,20001978,13.5,11.3,PG,5.6,2019,1,33,0,576591,2.3,3.7,MIL,15,3.4,1.1,37.5,10.1,0.0,12.3,51.3,9.5,1.1,7.9,3.4,48.3,2019-03-05T18:19:44,19.8
448,368.5,33.6,22.5,1.0,406.8,22.9,16.9,57.6,2473.2,2722.6,2563.4,2722.6,2563.4,1053.7,457.6,48.9,432.8,309.9,80.7,59,20000025,False,2131,Luka Doncic,72.1,4.1,122.8,25.6,20001984,-68.7,1388.5,PG,479.0,2019,1,49,59,576592,67.6,1.7,DAL,25,466.6,163.4,39.4,13.6,4.5,1244.2,62.9,17.1,223.1,587.2,294.1,56.5,2019-03-05T18:19:44,33.4
449,44.0,8.5,72.1,7.9,190.5,27.1,1.1,59.4,835.2,886.1,922.0,886.1,922.0,273.9,131.9,54.2,71.0,41.7,66.2,47,20000005,False,863,Mohamed Bamba,72.1,10.0,115.0,19.0,20001985,-270.5,329.1,C,262.6,2019,1,10,1,576593,14.7,0.9,ORL,5,78.9,23.7,33.8,18.4,0.0,305.1,60.9,15.4,48.5,195.0,108.2,62.5,2019-03-05T18:19:44,20.3
450,20.3,10.0,3.4,0.9,11.3,4.2,0.0,44.6,171.5,191.9,179.4,191.9,179.4,125.1,38.3,34.5,42.8,30.4,80.1,30,20000017,False,322,Grayson Allen,1.1,0.4,36.1,6.5,20001986,-104.8,128.5,SG,12.4,2019,1,31,1,576594,4.5,0.8,UTA,17,78.9,21.4,30.5,2.3,0.0,143.9,50.4,12.5,18.0,46.2,16.9,41.2,2019-03-05T18:19:44,24.2
451,30.4,10.9,6.8,1.6,48.5,13.1,0.0,52.6,265.6,288.5,285.9,288.5,285.9,120.6,47.3,44.3,12.4,10.1,92.2,23,20000015,False,403,Donte Divincenzo,14.7,4.4,38.3,11.7,20001987,95.8,124.0,SG,63.1,2019,1,4,0,576595,13.5,1.8,MIL,15,77.8,19.2,27.7,9.0,0.0,126.0,55.3,15.6,20.3,42.8,28.2,74.2,2019-03-05T18:19:44,17.3
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000020,False,0,Michael Porter Jr.,0.0,0.0,0.0,0.0,20001988,0.0,0.0,PF,0.0,2019,1,0,0,576596,0.0,0.0,DEN,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
453,571.4,44.4,15.8,0.7,199.5,10.9,23.7,54.1,2350.4,2616.3,2427.0,2616.3,2427.0,1088.7,451.9,46.8,355.0,290.8,92.3,65,20000003,False,2254,Trae Young,48.5,2.5,121.7,22.1,20001989,-348.2,1336.6,PG,247.9,2019,1,38,65,576597,60.9,1.4,ATL,3,423.8,142.0,37.8,6.6,0.0,1244.9,60.5,21.5,294.1,664.9,309.9,52.5,2019-03-05T18:19:44,31.5
454,127.4,11.8,60.9,2.8,485.7,30.2,38.3,66.8,2250.5,2400.2,2368.8,2400.2,2368.8,811.4,481.2,66.8,186.0,140.9,85.4,59,20000029,False,2060,Deandre Ayton,209.6,12.6,192.7,27.3,20001990,-351.6,1103.3,C,695.4,2019,1,28,58,576598,57.5,1.5,PHO,29,4.5,0.0,0.0,21.2,0.0,893.3,69.6,12.8,115.0,806.9,481.2,67.2,2019-03-05T18:19:44,23.8
455,73.3,8.4,92.4,5.8,224.3,17.0,2.3,62.0,1568.7,1671.3,1719.7,1671.3,1719.7,663.8,335.8,57.0,222.0,170.2,86.3,58,20000021,False,1706,Jaren Jackson Jr.,82.3,6.0,247.9,20.8,20001991,-116.1,899.3,PF,306.5,2019,1,51,56,576599,58.6,1.9,MEM,21,160.0,57.5,40.5,11.4,0.0,761.5,66.6,14.3,110.4,503.8,278.4,62.3,2019-03-05T18:19:44,26.2
456,181.4,15.8,21.4,1.1,164.5,11.2,1.1,60.0,1210.7,1333.0,1290.8,1333.0,1290.8,548.8,232.2,47.7,55.2,39.4,80.5,59,20000003,False,1807,Kevin Huerter,48.5,3.2,135.2,13.8,20001993,-100.3,623.2,SG,213.0,2019,1,15,43,576600,58.6,1.7,ATL,3,305.4,119.5,44.1,7.1,0.0,573.1,61.3,16.8,100.3,243.4,112.7,52.2,2019-03-05T18:19:44,17.2
457,62.0,6.0,19.2,1.0,225.4,15.3,2.3,48.0,1241.6,1357.8,1296.8,1357.8,1296.8,777.6,280.6,40.7,180.3,131.9,82.4,57,20000006,False,1805,Kevin Knox,57.5,3.6,155.5,11.0,20001994,-520.7,794.5,SF,282.9,2019,1,25,39,576601,36.1,1.1,NY,6,306.5,101.4,37.3,9.2,0.0,857.0,52.3,11.3,95.8,471.1,179.2,42.8,2019-03-05T18:19:44,25.3
458,53.0,6.7,53.0,3.9,249.1,22.3,14.7,59.3,1352.5,1445.4,1435.9,1445.4,1435.9,551.1,280.6,57.4,223.1,155.5,78.6,47,20000030,False,1312,Marvin Bagley,131.9,11.4,108.2,24.3,20001995,-66.5,734.8,PF,380.9,2019,1,31,2,576602,30.4,1.2,SAC,30,69.9,18.0,29.1,16.7,0.0,649.3,63.8,13.1,85.7,481.2,262.6,61.5,2019-03-05T18:19:44,26.1
459,87.9,12.1,65.4,5.2,247.9,24.4,7.9,55.6,1175.9,1245.1,1270.6,1245.1,1270.6,418.1,202.9,54.7,126.2,100.3,89.6,44,20000011,False,1249,Wendell Carter Jr.,98.0,9.7,171.3,19.2,20001996,-329.1,512.8,PF,346.0,2019,1,55,44,577245,29.3,1.3,CHI,11,36.1,6.8,21.2,17.0,0.0,473.7,61.0,15.1,73.3,382.1,196.1,57.8,2019-03-05T18:19:44,21.8
460,202.9,17.0,3.4,0.1,169.0,10.0,1.1,50.2,1589.3,1721.5,1633.2,1721.5,1633.2,1012.0,410.2,45.6,224.3,188.2,94.6,64,20000012,False,2204,Collin Sexton,51.8,2.8,171.3,13.5,20001997,-610.8,1089.8,PG,220.9,2019,1,16,54,576603,40.6,1.0,CLE,12,211.9,81.1,43.2,6.3,0.0,1110.7,55.3,14.0,157.8,800.2,329.1,46.3,2019-03-05T18:19:44,28.6
461,144.3,11.0,34.9,1.6,180.3,11.2,0.0,60.0,1328.5,1419.5,1479.5,1419.5,1479.5,486.9,209.6,48.6,98.0,77.8,89.4,65,20000029,False,2054,Mikal Bridges,49.6,3.0,179.2,14.4,20001998,-321.2,595.1,SF,229.9,2019,1,0,45,576604,116.1,3.1,PHO,29,285.1,98.0,38.8,7.0,0.0,530.0,63.2,11.6,60.9,201.7,111.6,62.3,2019-03-05T18:19:44,14.0
